trial_id,layer,head,clean_target_logit,patched_target_logit,delta_target_logit
P101_10027,0,0,10.077261924743652,9.995994567871094,-0.0812673568725586
P101_10027,0,1,10.077261924743652,10.081734657287598,0.0044727325439453125
P101_10027,0,2,10.077261924743652,10.076470375061035,-0.0007915496826171875
P101_10027,0,3,10.077261924743652,10.095044136047363,0.017782211303710938
P101_10027,0,4,10.077261924743652,10.083941459655762,0.006679534912109375
P101_10027,0,5,10.077261924743652,10.045701026916504,-0.03156089782714844
P101_10027,0,6,10.077261924743652,10.06338119506836,-0.013880729675292969
P101_10027,0,7,10.077261924743652,10.13354206085205,0.05628013610839844
P101_10027,0,8,10.077261924743652,10.068034172058105,-0.009227752685546875
P101_10027,0,9,10.077261924743652,10.030404090881348,-0.04685783386230469
P101_10027,0,10,10.077261924743652,9.882787704467773,-0.1944742202758789
P101_10027,0,11,10.077261924743652,9.968660354614258,-0.10860157012939453
P101_10027,0,12,10.077261924743652,10.062329292297363,-0.014932632446289062
P101_10027,0,13,10.077261924743652,10.085845947265625,0.008584022521972656
P101_10027,0,14,10.077261924743652,10.141828536987305,0.06456661224365234
P101_10027,0,15,10.077261924743652,10.107080459594727,0.02981853485107422
P101_10027,1,0,10.077261924743652,10.09010124206543,0.012839317321777344
P101_10027,1,1,10.077261924743652,10.016234397888184,-0.06102752685546875
P101_10027,1,2,10.077261924743652,10.365850448608398,0.2885885238647461
P101_10027,1,3,10.077261924743652,10.074394226074219,-0.0028676986694335938
P101_10027,1,4,10.077261924743652,10.026618957519531,-0.050642967224121094
P101_10027,1,5,10.077261924743652,10.091110229492188,0.013848304748535156
P101_10027,1,6,10.077261924743652,10.088604927062988,0.011343002319335938
P101_10027,1,7,10.077261924743652,10.089799880981445,0.012537956237792969
P101_10027,1,8,10.077261924743652,10.159720420837402,0.08245849609375
P101_10027,1,9,10.077261924743652,10.140080451965332,0.06281852722167969
P101_10027,1,10,10.077261924743652,10.033041954040527,-0.044219970703125
P101_10027,1,11,10.077261924743652,10.108423233032227,0.03116130828857422
P101_10027,1,12,10.077261924743652,10.12257194519043,0.045310020446777344
P101_10027,1,13,10.077261924743652,10.061580657958984,-0.01568126678466797
P101_10027,1,14,10.077261924743652,10.224716186523438,0.14745426177978516
