layer,head,crel_pair,pair_id,attr_dim,delta_target_logit_signed,delta_source_logit_signed
0,0,OPP-MORE,pair1,Q,0.0,0.09375
0,0,OPP-MORE,pair2,P,0.125,0.026611328125
0,0,OPP-MORE,pair2,Q,0.0,0.0625
0,0,OPP-MORE,pair3,P,0.0,0.0859375
0,0,OPP-MORE,pair3,Q,0.0,0.078125
0,0,OPP-MORE,pair4,P,0.0,0.0537109375
0,0,OPP-MORE,pair4,Q,0.0,0.0
0,0,OPP-MORE,pair5,P,0.0,0.1015625
0,0,OPP-MORE,pair5,Q,0.0,-0.03125
0,0,OPP-MORE,pair6,P,0.0,0.0625
0,0,OPP-MORE,pair6,Q,0.25,0.078125
0,0,OPP-MORE,pair7,P,0.125,0.0
0,0,OPP-MORE,pair7,Q,0.0,0.0
0,0,OPP-MORE,pair8,P,0.125,0.0
0,0,OPP-MORE,pair8,Q,-0.125,0.03125
0,0,OPP-MORE,pair9,P,-0.125,-0.0234375
0,0,OPP-MORE,pair9,Q,0.0,0.046875
0,0,OPP-LESS,pair0,P,0.0,0.125
0,0,OPP-LESS,pair0,Q,0.125,0.07421875
0,0,OPP-LESS,pair1,P,0.0,-0.046875
0,0,OPP-LESS,pair1,Q,0.0,0.03515625
0,0,OPP-LESS,pair2,P,0.0,0.046875
0,0,OPP-LESS,pair2,Q,0.0,-0.078125
0,0,OPP-LESS,pair3,P,0.0,-0.0625
0,0,OPP-LESS,pair3,Q,0.0,0.0
0,0,OPP-LESS,pair4,P,-0.125,0.03125
0,0,OPP-LESS,pair4,Q,0.0,0.00390625
0,0,OPP-LESS,pair5,P,0.0,0.0
0,0,OPP-LESS,pair5,Q,0.125,0.0078125
0,0,OPP-LESS,pair6,P,0.0,-0.1328125
0,0,OPP-LESS,pair6,Q,0.0,0.03125
0,0,OPP-LESS,pair7,P,0.0,0.0625
0,0,OPP-LESS,pair7,Q,0.0,0.0625
0,0,OPP-LESS,pair8,P,0.125,0.046875
0,0,OPP-LESS,pair8,Q,-0.125,-0.0234375
0,0,OPP-LESS,pair9,P,0.0,0.0625
0,0,OPP-LESS,pair9,Q,0.0,0.16015625
0,0,MORE-LESS,pair0,P,-0.125,-0.03125
0,0,MORE-LESS,pair0,Q,0.0,0.0625
0,0,MORE-LESS,pair1,P,0.0,0.0
0,0,MORE-LESS,pair1,Q,0.0,0.0
0,0,MORE-LESS,pair2,P,0.0,0.15625
0,0,MORE-LESS,pair2,Q,0.0,0.0625
0,0,MORE-LESS,pair3,P,0.0,0.078125
0,0,MORE-LESS,pair3,Q,0.0,-0.21875
0,0,MORE-LESS,pair4,P,0.0,0.0
0,0,MORE-LESS,pair4,Q,0.0,0.0
0,0,MORE-LESS,pair5,P,-0.125,0.0
0,0,MORE-LESS,pair5,Q,0.0,-0.0625
0,0,MORE-LESS,pair6,P,0.0,0.1875
0,0,MORE-LESS,pair6,Q,0.0,0.0625
0,0,MORE-LESS,pair7,P,0.0,-0.0625
0,0,MORE-LESS,pair7,Q,0.0,-0.125
0,0,MORE-LESS,pair8,P,0.0,0.0
0,0,MORE-LESS,pair8,Q,0.125,0.0625
0,0,MORE-LESS,pair9,P,0.0,-0.0625
0,0,MORE-LESS,pair9,Q,0.0,-0.125
0,1,SAME-OPP,pair0,P,-0.125,0.03125
0,1,SAME-OPP,pair0,Q,0.125,-0.03125
0,1,SAME-OPP,pair1,P,0.0,0.0625
0,1,SAME-OPP,pair1,Q,0.0,0.0
0,1,SAME-OPP,pair2,P,0.0,0.03125
0,1,SAME-OPP,pair2,Q,0.0,0.0
0,1,SAME-OPP,pair3,P,0.0,-0.09375
0,1,SAME-OPP,pair3,Q,0.0,-0.09375
0,1,SAME-OPP,pair4,P,0.125,0.0625
0,1,SAME-OPP,pair4,Q,0.0,-0.125
0,1,SAME-OPP,pair5,P,0.0,-0.03125
0,1,SAME-OPP,pair5,Q,0.0,-0.09375
0,1,SAME-OPP,pair6,P,0.125,0.03125
0,1,SAME-OPP,pair6,Q,0.0,-0.0625
0,1,SAME-OPP,pair7,P,0.0,-0.0625
0,1,SAME-OPP,pair7,Q,0.125,0.0
0,1,SAME-OPP,pair8,P,0.0,-0.03125
0,1,SAME-OPP,pair8,Q,0.0,0.0
0,1,SAME-OPP,pair9,P,0.0,-0.0625
0,1,SAME-OPP,pair9,Q,0.125,0.0625
0,1,SAME-MORE,pair0,P,0.0,0.0
0,1,SAME-MORE,pair0,Q,0.125,-0.0625
0,1,SAME-MORE,pair1,P,0.0,0.03125
0,1,SAME-MORE,pair1,Q,0.0,0.15625
0,1,SAME-MORE,pair2,P,0.0,-0.09375
0,1,SAME-MORE,pair2,Q,0.0,-0.125
0,1,SAME-MORE,pair3,P,0.0,0.0625
0,1,SAME-MORE,pair3,Q,0.0,0.0625
0,1,SAME-MORE,pair4,P,0.125,0.0
0,1,SAME-MORE,pair4,Q,0.0,-0.125
0,1,SAME-MORE,pair5,P,0.0,0.0625
0,1,SAME-MORE,pair5,Q,0.0,0.0
0,1,SAME-MORE,pair6,P,0.0,-0.03125
0,1,SAME-MORE,pair6,Q,0.0,0.03125
0,1,SAME-MORE,pair7,P,0.0,-0.140625
0,1,SAME-MORE,pair7,Q,0.0,-0.09375
0,1,SAME-MORE,pair8,P,0.0,-0.046875
0,1,SAME-MORE,pair8,Q,0.0,-0.0625
0,1,SAME-MORE,pair9,P,0.0,0.0
0,1,SAME-MORE,pair9,Q,0.0,0.09375
0,1,SAME-LESS,pair0,P,0.0,0.046875
0,1,SAME-LESS,pair0,Q,0.0,-0.0625
0,1,SAME-LESS,pair1,P,0.0,-0.03125
0,1,SAME-LESS,pair1,Q,0.0,-0.0625
0,1,SAME-LESS,pair2,P,0.0,-0.1171875
0,1,SAME-LESS,pair2,Q,0.0,0.0625
0,1,SAME-LESS,pair3,P,0.0,0.03125
0,1,SAME-LESS,pair3,Q,0.0,-0.0625
0,1,SAME-LESS,pair4,P,0.125,0.0625
0,1,SAME-LESS,pair4,Q,0.0,0.0
0,1,SAME-LESS,pair5,P,0.0,-0.078125
0,1,SAME-LESS,pair5,Q,0.0,-0.0625
0,1,SAME-LESS,pair6,P,0.0,0.0
0,1,SAME-LESS,pair6,Q,0.0,0.125
0,1,SAME-LESS,pair7,P,0.0,-0.09375
0,1,SAME-LESS,pair7,Q,0.0,0.0
0,1,SAME-LESS,pair8,P,0.125,0.0625
0,1,SAME-LESS,pair8,Q,0.0,0.0
0,1,SAME-LESS,pair9,P,0.0,0.0
0,1,SAME-LESS,pair9,Q,0.125,0.125
0,1,OPP-MORE,pair0,P,0.0,0.0
0,1,OPP-MORE,pair0,Q,0.125,0.0625
0,1,OPP-MORE,pair1,P,0.0,0.02734375
0,1,OPP-MORE,pair1,Q,0.0,0.125
0,1,OPP-MORE,pair2,P,0.0,0.052490234375
0,1,OPP-MORE,pair2,Q,0.0,-0.125
0,1,OPP-MORE,pair3,P,0.0,0.048828125
0,1,OPP-MORE,pair3,Q,0.0,0.0
0,1,OPP-MORE,pair4,P,0.0,0.087890625
0,1,OPP-MORE,pair4,Q,0.0,0.0
0,1,OPP-MORE,pair5,P,0.0,-0.0703125
0,1,OPP-MORE,pair5,Q,0.125,-0.03125
0,1,OPP-MORE,pair6,P,0.0,-0.09375
0,1,OPP-MORE,pair6,Q,0.125,0.078125
0,1,OPP-MORE,pair7,P,0.125,-0.046875
0,1,OPP-MORE,pair7,Q,0.0,0.09375
0,1,OPP-MORE,pair8,P,0.125,-0.046875
0,1,OPP-MORE,pair8,Q,-0.125,0.0625
0,1,OPP-MORE,pair9,P,0.0,-0.03125
0,1,OPP-MORE,pair9,Q,0.0,0.125
0,1,OPP-LESS,pair0,P,0.0,0.0625
0,1,OPP-LESS,pair0,Q,0.0,0.0234375
0,1,OPP-LESS,pair1,P,0.0,-0.0625
0,1,OPP-LESS,pair1,Q,0.0,0.0703125
0,1,OPP-LESS,pair2,P,0.125,0.0
0,1,OPP-LESS,pair2,Q,0.0,-0.0078125
0,1,OPP-LESS,pair3,P,0.0,-0.09375
0,1,OPP-LESS,pair3,Q,0.0,0.0234375
0,1,OPP-LESS,pair4,P,-0.125,0.0625
0,1,OPP-LESS,pair4,Q,0.0,-0.0390625
0,1,OPP-LESS,pair5,P,0.0,0.0
0,1,OPP-LESS,pair5,Q,0.125,-0.03125
0,1,OPP-LESS,pair6,P,0.0,-0.0078125
0,1,OPP-LESS,pair6,Q,0.125,0.1015625
0,1,OPP-LESS,pair7,P,0.0,-0.0625
0,1,OPP-LESS,pair7,Q,0.0,0.0703125
0,1,OPP-LESS,pair8,P,0.125,-0.046875
0,1,OPP-LESS,pair8,Q,-0.125,-0.0234375
0,1,OPP-LESS,pair9,P,0.0,0.0
0,1,OPP-LESS,pair9,Q,0.0,0.16015625
0,1,MORE-LESS,pair0,P,-0.125,-0.03125
0,1,MORE-LESS,pair0,Q,0.0,0.0
0,1,MORE-LESS,pair1,P,0.0,0.0
0,1,MORE-LESS,pair1,Q,0.0,0.0
0,1,MORE-LESS,pair2,P,0.0,0.0625
0,1,MORE-LESS,pair2,Q,0.0,0.0625
0,1,MORE-LESS,pair3,P,0.0,0.03125
0,1,MORE-LESS,pair3,Q,0.0,-0.1875
0,1,MORE-LESS,pair4,P,0.0,0.0
0,1,MORE-LESS,pair4,Q,0.0,0.0625
0,1,MORE-LESS,pair5,P,-0.125,-0.0625
0,1,MORE-LESS,pair5,Q,0.0,-0.125
0,1,MORE-LESS,pair6,P,0.0,0.125
0,1,MORE-LESS,pair6,Q,0.0,0.125
0,1,MORE-LESS,pair7,P,0.0,-0.0625
0,1,MORE-LESS,pair7,Q,0.0,-0.125
0,1,MORE-LESS,pair8,P,0.0,0.0
0,1,MORE-LESS,pair8,Q,0.0,0.0
0,1,MORE-LESS,pair9,P,0.0,-0.0625
0,1,MORE-LESS,pair9,Q,0.0,-0.125
0,2,SAME-OPP,pair0,P,-0.125,-0.03125
0,2,SAME-OPP,pair0,Q,0.0,0.0
0,2,SAME-OPP,pair1,P,0.0,0.03125
0,2,SAME-OPP,pair1,Q,0.0,0.0
0,2,SAME-OPP,pair2,P,0.0,0.0625
0,2,SAME-OPP,pair2,Q,0.0,0.0
0,2,SAME-OPP,pair3,P,0.0,-0.09375
0,2,SAME-OPP,pair3,Q,0.0,-0.0625
0,2,SAME-OPP,pair4,P,0.125,0.03125
0,2,SAME-OPP,pair4,Q,0.0,-0.125
0,2,SAME-OPP,pair5,P,0.0,0.0
0,2,SAME-OPP,pair5,Q,0.0,-0.09375
0,2,SAME-OPP,pair6,P,0.0,0.0
0,2,SAME-OPP,pair6,Q,0.0,0.03125
0,2,SAME-OPP,pair7,P,0.0,-0.0625
0,2,SAME-OPP,pair7,Q,0.125,0.03125
0,2,SAME-OPP,pair8,P,0.125,-0.03125
0,2,SAME-OPP,pair8,Q,0.0,-0.03125
0,2,SAME-OPP,pair9,P,0.0,-0.03125
0,2,SAME-OPP,pair9,Q,0.125,0.0625
0,2,SAME-MORE,pair0,P,-0.125,0.03125
0,2,SAME-MORE,pair0,Q,0.125,0.0
0,2,SAME-MORE,pair1,P,0.0,0.03125
0,2,SAME-MORE,pair1,Q,0.0,0.15625
0,2,SAME-MORE,pair2,P,0.0,-0.0625
0,2,SAME-MORE,pair2,Q,0.0,-0.0625
0,2,SAME-MORE,pair3,P,0.0,0.03125
0,2,SAME-MORE,pair3,Q,0.0,0.0625
0,2,SAME-MORE,pair4,P,0.125,0.0625
0,2,SAME-MORE,pair4,Q,0.0,-0.1875
0,2,SAME-MORE,pair5,P,0.0,0.0
0,2,SAME-MORE,pair5,Q,0.0,-0.0625
0,2,SAME-MORE,pair6,P,0.125,0.0
0,2,SAME-MORE,pair6,Q,0.0,0.03125
0,2,SAME-MORE,pair7,P,0.0,-0.09375
0,2,SAME-MORE,pair7,Q,0.125,0.0
0,2,SAME-MORE,pair8,P,0.0,-0.015625
0,2,SAME-MORE,pair8,Q,0.0,-0.03125
0,2,SAME-MORE,pair9,P,0.0,0.03125
0,2,SAME-MORE,pair9,Q,0.125,0.09375
0,2,SAME-LESS,pair0,P,-0.125,0.03125
0,2,SAME-LESS,pair0,Q,0.125,0.0
0,2,SAME-LESS,pair1,P,0.0,-0.0625
0,2,SAME-LESS,pair1,Q,0.0,0.0
0,2,SAME-LESS,pair2,P,0.0,-0.1015625
0,2,SAME-LESS,pair2,Q,0.0,0.0
0,2,SAME-LESS,pair3,P,0.0,0.09375
0,2,SAME-LESS,pair3,Q,0.0,-0.0625
0,2,SAME-LESS,pair4,P,0.125,0.140625
0,2,SAME-LESS,pair4,Q,0.0,-0.0625
0,2,SAME-LESS,pair5,P,0.0,-0.125
0,2,SAME-LESS,pair5,Q,0.0,-0.0625
0,2,SAME-LESS,pair6,P,0.125,0.0
0,2,SAME-LESS,pair6,Q,0.0,0.0
0,2,SAME-LESS,pair7,P,0.0,-0.09375
0,2,SAME-LESS,pair7,Q,0.125,0.0
0,2,SAME-LESS,pair8,P,0.0,0.03125
0,2,SAME-LESS,pair8,Q,0.0,0.0625
0,2,SAME-LESS,pair9,P,0.0,0.0
0,2,SAME-LESS,pair9,Q,0.125,0.125
0,2,OPP-MORE,pair0,P,0.0,-0.03125
0,2,OPP-MORE,pair0,Q,0.125,0.015625
0,2,OPP-MORE,pair1,P,0.0,0.0390625
0,2,OPP-MORE,pair1,Q,0.0,0.0625
0,2,OPP-MORE,pair2,P,0.0,0.032958984375
0,2,OPP-MORE,pair2,Q,0.0,0.0625
0,2,OPP-MORE,pair3,P,0.0,0.087890625
0,2,OPP-MORE,pair3,Q,0.0,0.0703125
0,2,OPP-MORE,pair4,P,-0.125,0.0224609375
0,2,OPP-MORE,pair4,Q,0.0,-0.03125
0,2,OPP-MORE,pair5,P,0.0,-0.0234375
0,2,OPP-MORE,pair5,Q,0.125,-0.03125
0,2,OPP-MORE,pair6,P,0.0,-0.0625
0,2,OPP-MORE,pair6,Q,0.0,0.109375
0,2,OPP-MORE,pair7,P,0.0,-0.0703125
0,2,OPP-MORE,pair7,Q,0.0,0.125
0,2,OPP-MORE,pair8,P,0.125,-0.0234375
0,2,OPP-MORE,pair8,Q,-0.125,0.03125
0,2,OPP-MORE,pair9,P,0.0,-0.03125
0,2,OPP-MORE,pair9,Q,0.0,0.078125
0,2,OPP-LESS,pair0,P,0.0,0.0
0,2,OPP-LESS,pair0,Q,0.125,0.052734375
0,2,OPP-LESS,pair1,P,0.0,-0.046875
0,2,OPP-LESS,pair1,Q,0.0,0.0625
0,2,OPP-LESS,pair2,P,0.0,0.015625
0,2,OPP-LESS,pair2,Q,0.0,0.015625
0,2,OPP-LESS,pair3,P,0.0,0.03125
0,2,OPP-LESS,pair3,Q,0.0,0.03125
0,2,OPP-LESS,pair4,P,-0.125,-0.03125
0,2,OPP-LESS,pair4,Q,-0.125,-0.02734375
0,2,OPP-LESS,pair5,P,0.0,0.0
0,2,OPP-LESS,pair5,Q,0.125,-0.03125
0,2,OPP-LESS,pair6,P,0.0,-0.09375
0,2,OPP-LESS,pair6,Q,0.125,0.0546875
0,2,OPP-LESS,pair7,P,0.0,-0.0625
0,2,OPP-LESS,pair7,Q,0.0,0.044921875
0,2,OPP-LESS,pair8,P,0.125,-0.046875
0,2,OPP-LESS,pair8,Q,-0.125,-0.0234375
0,2,OPP-LESS,pair9,P,0.0,0.0625
0,2,OPP-LESS,pair9,Q,0.0,0.12890625
0,2,MORE-LESS,pair0,P,0.0,0.0
0,2,MORE-LESS,pair0,Q,0.0,0.0
0,2,MORE-LESS,pair1,P,0.0,0.0
0,2,MORE-LESS,pair1,Q,0.0,0.0
0,2,MORE-LESS,pair2,P,0.0,0.15625
0,2,MORE-LESS,pair2,Q,0.125,0.0625
0,2,MORE-LESS,pair3,P,0.0,0.0
0,2,MORE-LESS,pair3,Q,0.0,-0.1875
0,2,MORE-LESS,pair4,P,0.0,-0.0625
0,2,MORE-LESS,pair4,Q,0.0,0.0
0,2,MORE-LESS,pair5,P,0.0,0.0
0,2,MORE-LESS,pair5,Q,0.0,-0.125
0,2,MORE-LESS,pair6,P,0.0,0.0625
0,2,MORE-LESS,pair6,Q,0.0,0.0625
0,2,MORE-LESS,pair7,P,0.0,-0.0625
0,2,MORE-LESS,pair7,Q,0.0,-0.0625
0,2,MORE-LESS,pair8,P,0.0,0.0
0,2,MORE-LESS,pair8,Q,0.125,0.125
0,2,MORE-LESS,pair9,P,0.0,-0.0625
0,2,MORE-LESS,pair9,Q,0.0,-0.125
0,3,SAME-OPP,pair0,P,-0.125,0.0
0,3,SAME-OPP,pair0,Q,0.125,-0.03125
0,3,SAME-OPP,pair1,P,0.0,0.03125
0,3,SAME-OPP,pair1,Q,0.0,0.0
0,3,SAME-OPP,pair2,P,0.0,0.0625
0,3,SAME-OPP,pair2,Q,0.0,-0.0625
0,3,SAME-OPP,pair3,P,0.0,-0.09375
0,3,SAME-OPP,pair3,Q,0.0,-0.0625
0,3,SAME-OPP,pair4,P,0.125,0.03125
0,3,SAME-OPP,pair4,Q,0.0,-0.09375
0,3,SAME-OPP,pair5,P,0.125,0.0
0,3,SAME-OPP,pair5,Q,0.0,-0.09375
0,3,SAME-OPP,pair6,P,0.0,-0.03125
0,3,SAME-OPP,pair6,Q,0.0,0.0
0,3,SAME-OPP,pair7,P,0.0,-0.03125
0,3,SAME-OPP,pair7,Q,0.0,0.0
0,3,SAME-OPP,pair8,P,0.125,-0.0625
0,3,SAME-OPP,pair8,Q,0.0,0.0
0,3,SAME-OPP,pair9,P,0.0,0.0
0,3,SAME-OPP,pair9,Q,0.0,0.0
0,3,SAME-MORE,pair0,P,-0.125,-0.03125
0,3,SAME-MORE,pair0,Q,0.0,0.0
0,3,SAME-MORE,pair1,P,0.0,0.0
0,3,SAME-MORE,pair1,Q,0.0,0.09375
0,3,SAME-MORE,pair2,P,-0.125,-0.09375
0,3,SAME-MORE,pair2,Q,0.0,-0.0625
0,3,SAME-MORE,pair3,P,0.0,0.0
0,3,SAME-MORE,pair3,Q,0.0,0.0625
0,3,SAME-MORE,pair4,P,0.0,0.0625
0,3,SAME-MORE,pair4,Q,0.0,-0.125
0,3,SAME-MORE,pair5,P,0.0,0.0
0,3,SAME-MORE,pair5,Q,0.0,-0.1875
0,3,SAME-MORE,pair6,P,0.125,0.015625
0,3,SAME-MORE,pair6,Q,0.0,0.09375
0,3,SAME-MORE,pair7,P,0.0,-0.09375
0,3,SAME-MORE,pair7,Q,0.0,0.0
0,3,SAME-MORE,pair8,P,0.0,-0.03125
0,3,SAME-MORE,pair8,Q,0.0,0.03125
0,3,SAME-MORE,pair9,P,0.0,0.015625
0,3,SAME-MORE,pair9,Q,0.0,0.09375
0,3,SAME-LESS,pair0,P,-0.125,0.03125
0,3,SAME-LESS,pair0,Q,0.0,-0.0625
0,3,SAME-LESS,pair1,P,0.0,-0.03125
0,3,SAME-LESS,pair1,Q,0.0,0.0
0,3,SAME-LESS,pair2,P,0.0,-0.078125
0,3,SAME-LESS,pair2,Q,0.0,0.0
0,3,SAME-LESS,pair3,P,0.0,0.0625
0,3,SAME-LESS,pair3,Q,0.0,-0.0625
0,3,SAME-LESS,pair4,P,0.125,0.0625
0,3,SAME-LESS,pair4,Q,0.0,0.0
0,3,SAME-LESS,pair5,P,0.0,-0.046875
0,3,SAME-LESS,pair5,Q,0.0,-0.0625
0,3,SAME-LESS,pair6,P,0.125,0.0625
0,3,SAME-LESS,pair6,Q,-0.125,0.125
0,3,SAME-LESS,pair7,P,0.0,-0.09375
0,3,SAME-LESS,pair7,Q,0.125,0.0
0,3,SAME-LESS,pair8,P,0.0,-0.03125
0,3,SAME-LESS,pair8,Q,0.0,0.0
0,3,SAME-LESS,pair9,P,0.0,0.0
0,3,SAME-LESS,pair9,Q,0.0,0.0625
0,3,OPP-MORE,pair0,P,0.0,-0.03125
0,3,OPP-MORE,pair0,Q,0.125,0.03125
0,3,OPP-MORE,pair1,P,0.0,-0.00390625
0,3,OPP-MORE,pair1,Q,0.0,0.125
0,3,OPP-MORE,pair2,P,0.125,0.152099609375
0,3,OPP-MORE,pair2,Q,0.0,0.0
0,3,OPP-MORE,pair3,P,-0.125,0.01953125
0,3,OPP-MORE,pair3,Q,0.0,0.015625
0,3,OPP-MORE,pair4,P,0.0,0.0078125
0,3,OPP-MORE,pair4,Q,0.0,0.0625
0,3,OPP-MORE,pair5,P,0.0,-0.015625
0,3,OPP-MORE,pair5,Q,0.125,0.0625
0,3,OPP-MORE,pair6,P,0.0,0.0
0,3,OPP-MORE,pair6,Q,0.0,0.0625
0,3,OPP-MORE,pair7,P,0.0,-0.0625
0,3,OPP-MORE,pair7,Q,0.0,0.09375
0,3,OPP-MORE,pair8,P,0.125,0.078125
0,3,OPP-MORE,pair8,Q,-0.125,0.03125
0,3,OPP-MORE,pair9,P,0.0,-0.109375
0,3,OPP-MORE,pair9,Q,0.0,0.171875
0,3,OPP-LESS,pair0,P,0.0,0.0625
0,3,OPP-LESS,pair0,Q,0.125,0.099609375
0,3,OPP-LESS,pair1,P,0.0,0.015625
0,3,OPP-LESS,pair1,Q,0.0,0.09375
0,3,OPP-LESS,pair2,P,0.0,-0.03125
0,3,OPP-LESS,pair2,Q,0.0,0.046875
0,3,OPP-LESS,pair3,P,0.0,0.03125
0,3,OPP-LESS,pair3,Q,0.0,0.0625
0,3,OPP-LESS,pair4,P,0.0,0.0
0,3,OPP-LESS,pair4,Q,-0.125,-0.0390625
0,3,OPP-LESS,pair5,P,0.0,0.0
0,3,OPP-LESS,pair5,Q,0.125,0.015625
0,3,OPP-LESS,pair6,P,0.0,-0.0546875
0,3,OPP-LESS,pair6,Q,0.0,0.0859375
0,3,OPP-LESS,pair7,P,0.0,-0.125
0,3,OPP-LESS,pair7,Q,0.0,-0.029296875
0,3,OPP-LESS,pair8,P,0.125,0.03125
0,3,OPP-LESS,pair8,Q,-0.125,-0.0625
0,3,OPP-LESS,pair9,P,0.0,0.0
0,3,OPP-LESS,pair9,Q,0.0,0.13671875
0,3,MORE-LESS,pair0,P,0.0,0.03125
0,3,MORE-LESS,pair0,Q,0.0,-0.125
0,3,MORE-LESS,pair1,P,0.0,0.0
0,3,MORE-LESS,pair1,Q,0.0,0.0
0,3,MORE-LESS,pair2,P,0.0,0.09375
0,3,MORE-LESS,pair2,Q,0.0,0.0
0,3,MORE-LESS,pair3,P,0.0,0.046875
0,3,MORE-LESS,pair3,Q,0.0,-0.21875
0,3,MORE-LESS,pair4,P,-0.125,0.0
0,3,MORE-LESS,pair4,Q,0.0,0.0
0,3,MORE-LESS,pair5,P,0.0,0.0
0,3,MORE-LESS,pair5,Q,0.0,-0.125
0,3,MORE-LESS,pair6,P,0.0,0.1875
0,3,MORE-LESS,pair6,Q,0.0,0.0
0,3,MORE-LESS,pair7,P,0.0,-0.0625
0,3,MORE-LESS,pair7,Q,0.0,-0.125
0,3,MORE-LESS,pair8,P,0.0,0.0
0,3,MORE-LESS,pair8,Q,0.0,0.0
0,3,MORE-LESS,pair9,P,0.0,-0.0625
0,3,MORE-LESS,pair9,Q,0.0,-0.0625
0,4,SAME-OPP,pair0,P,0.0,0.0
0,4,SAME-OPP,pair0,Q,0.0,-0.046875
0,4,SAME-OPP,pair1,P,0.0,0.03125
0,4,SAME-OPP,pair1,Q,0.0,0.0
0,4,SAME-OPP,pair2,P,0.0,0.09375
0,4,SAME-OPP,pair2,Q,0.0,-0.03125
0,4,SAME-OPP,pair3,P,0.0,-0.03125
0,4,SAME-OPP,pair3,Q,0.0,-0.03125
0,4,SAME-OPP,pair4,P,0.125,0.0625
0,4,SAME-OPP,pair4,Q,0.0,-0.09375
0,4,SAME-OPP,pair5,P,0.0,0.0
0,4,SAME-OPP,pair5,Q,0.0,-0.0625
0,4,SAME-OPP,pair6,P,0.125,0.0
0,4,SAME-OPP,pair6,Q,0.0,0.0
0,4,SAME-OPP,pair7,P,0.0,0.0
0,4,SAME-OPP,pair7,Q,0.125,0.0
0,4,SAME-OPP,pair8,P,0.0,-0.125
0,4,SAME-OPP,pair8,Q,0.0,0.03125
0,4,SAME-OPP,pair9,P,0.0,-0.03125
0,4,SAME-OPP,pair9,Q,0.125,0.0
0,4,SAME-MORE,pair0,P,-0.125,-0.03125
