model,group,ratio,ratio_label,k,k_actual,crel_pair,pair_id,attr_dim,delta_target_logit_signed,delta_source_logit_signed,argmax_token_id_clean,argmax_token_id_patched,n_cell_C_p,n_cell_D_p,n_cell_hihp_p,n_cell_hilp_p,causal_imp_median,perturbation_median
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair0,P,-0.125,-0.0625,24202,24202,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair0,Q,0.25,0.0,13702,13702,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair1,P,0.0,-0.25,24202,24202,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair1,Q,0.0,0.0,13702,13702,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair2,P,0.0,-0.1875,24202,24202,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair2,Q,0.0,-0.125,13702,13702,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair3,P,0.0,-0.09375,24202,24202,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair3,Q,0.0,-0.125,13702,13702,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair4,P,-0.125,-0.171875,24202,24202,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair4,Q,0.0,-0.0625,13702,13702,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair5,P,0.125,-0.125,24202,24202,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair5,Q,0.0,-0.0625,13702,13702,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair6,P,0.0,-0.109375,24202,24202,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair6,Q,0.125,0.0625,13702,13702,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair7,P,0.125,-0.015625,24202,24202,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair7,Q,0.0,-0.125,13702,13702,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair8,P,0.125,-0.015625,24202,24202,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair8,Q,-0.125,-0.25,13702,13702,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair9,P,0.0,-0.046875,24202,24202,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-OPP,pair9,Q,0.0,0.0625,13702,13702,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair0,P,-0.125,-0.25,111865,111865,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair0,Q,-0.125,-0.09375,111865,111865,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair1,P,0.0,-0.21875,33261,11341,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair1,Q,0.0,-0.1875,33261,33261,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair2,P,0.0,-0.1875,2953,2953,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair2,Q,0.0,-0.0625,2953,2953,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair3,P,0.125,-0.609375,5502,5502,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair3,Q,0.0,-0.328125,5502,5502,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair4,P,0.125,-0.25,22344,22344,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair4,Q,0.0,-0.1875,22344,22344,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair5,P,0.0,-0.296875,93838,93838,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair5,Q,0.0,-0.21875,93838,93838,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair6,P,0.125,-0.21875,27299,27299,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair6,Q,0.0,-0.1875,27299,27299,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair7,P,0.0,-0.25,15907,15907,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair7,Q,0.0,-0.25,23543,23543,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair8,P,0.0,-0.3125,4380,4380,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair8,Q,0.0,-0.15625,4380,4380,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair9,P,0.0,-0.25,15981,15981,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-MORE,pair9,Q,0.0,-0.1875,15981,15981,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-LESS,pair0,P,0.125,-0.34375,104647,104647,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-LESS,pair0,Q,0.0,-0.234375,104647,104647,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-LESS,pair1,P,0.0,-0.203125,45285,45285,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-LESS,pair1,Q,0.125,-0.21875,45285,45285,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-LESS,pair2,P,0.375,-1.07421875,98448,98448,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-LESS,pair2,Q,0.25,-0.5234375,98448,98448,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-LESS,pair3,P,-0.125,-0.359375,47316,47316,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-LESS,pair3,Q,0.125,-0.515625,47316,47316,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-LESS,pair4,P,-0.125,-0.40625,6029,6029,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-LESS,pair4,Q,-0.125,-0.34375,6029,6029,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-LESS,pair5,P,0.0,-0.30078125,86212,86212,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-LESS,pair5,Q,-0.125,-0.21875,86212,86212,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-LESS,pair6,P,0.0,-0.21875,2984,2984,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-LESS,pair6,Q,0.0,-0.1875,2984,2984,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-LESS,pair7,P,-0.125,-0.328125,7863,7863,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-LESS,pair7,Q,-0.125,-0.1875,7863,7863,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-LESS,pair8,P,0.0,-0.28125,3400,3400,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-LESS,pair8,Q,0.0,-0.25,3400,3400,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-LESS,pair9,P,0.0,-0.25,4374,4374,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,SAME-LESS,pair9,Q,0.0,-0.1875,4374,4374,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-MORE,pair0,P,-0.125,-0.171875,111865,111865,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-MORE,pair0,Q,-0.125,-0.15625,111865,111865,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-MORE,pair1,P,0.0,-0.046875,33261,11341,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-MORE,pair1,Q,0.0,-0.125,33261,33261,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-MORE,pair2,P,0.0,-0.126953125,2953,2953,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-MORE,pair2,Q,0.0,-0.140625,2953,2953,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-MORE,pair3,P,0.125,-0.40625,5502,5502,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-MORE,pair3,Q,0.125,-0.3828125,5502,5502,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-MORE,pair4,P,0.0,-0.05859375,22344,22344,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-MORE,pair4,Q,0.0,-0.203125,22344,22344,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-MORE,pair5,P,-0.125,-0.25537109375,93838,93838,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-MORE,pair5,Q,0.0,-0.234375,93838,93838,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-MORE,pair6,P,0.0,-0.20703125,27299,27299,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-MORE,pair6,Q,0.0,-0.1796875,27299,27299,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-MORE,pair7,P,0.0,-0.169921875,15907,15907,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-MORE,pair7,Q,0.0,-0.234375,23543,23543,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-MORE,pair8,P,0.0,-0.09375,4380,4380,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-MORE,pair8,Q,0.0,-0.171875,4380,4380,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-MORE,pair9,P,-0.125,-0.22265625,15981,15981,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-MORE,pair9,Q,0.0,-0.296875,15981,15981,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair0,P,0.125,-0.265625,104647,104647,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair0,Q,-0.125,-0.1357421875,104647,104647,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair1,P,0.0,-0.1015625,45285,45285,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair1,Q,0.0,-0.1845703125,45285,45285,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair2,P,0.375,-1.125,98448,98448,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair2,Q,0.125,-0.4375,98448,98448,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair3,P,-0.125,-0.4140625,47316,47316,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair3,Q,0.125,-0.263671875,47316,47316,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair4,P,-0.125,-0.109375,6029,6029,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair4,Q,0.0,-0.296875,6029,6029,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair5,P,0.0,-0.25,86212,86212,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair5,Q,0.0,-0.04296875,86212,86212,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair6,P,-0.125,-0.2421875,2984,2984,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair6,Q,0.0,-0.177734375,2984,2984,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair7,P,0.0,-0.1787109375,7863,7863,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair7,Q,-0.125,-0.171875,7863,7863,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair8,P,0.0,-0.15673828125,3400,3400,86,229,250,107,0.035416666666666666,1.7816407084465027
gemma-2-9b-it,C_p_imp_asc,0.05,r0.05,33,33,OPP-LESS,pair8,Q,0.0,-0.1796875,3400,3400,86,229,250,107,0.035416666666666666,1.7816407084465027
